# Simulation     CPU Time      Wallclock      TQ Time       PF Time      Diff Time      ATC Time     List Time     Seed Time   Enthalpy Time  Volume Time    Stress Time   Temp1d Time    Temp Time     Flow Time  Expansion Time
#  time [s]        [s]         Time [s]         [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]           [s]          [s]
  261.7096      82.25000      85.66900      0.000000      37.64400      0.000000      0.000000      36.64200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.8165      82.26562      85.68400      0.000000      37.64400      0.000000      0.000000      36.65700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  261.9020      82.28125      85.70000      0.000000      37.66000      0.000000      0.000000      36.65700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.0089      82.29688      85.71600      0.000000      37.66000      0.000000      0.000000      36.65700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.1158      82.31250      85.73100      0.000000      37.67500      0.000000      0.000000      36.65700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.2013      82.31250      85.73100      0.000000      37.67500      0.000000      0.000000      36.65700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.3081      82.32812      85.76300      0.000000      37.69100      0.000000      0.000000      36.65700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.4150      82.34375      85.77800      0.000000      37.69100      0.000000      0.000000      36.67200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.5005      82.35938      85.79400      0.000000      37.70700      0.000000      0.000000      36.67200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.6074      82.35938      85.79400      0.000000      37.70700      0.000000      0.000000      36.67200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.7143      82.39062      85.82500      0.000000      37.70700      0.000000      0.000000      36.67200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.8211      82.39062      85.82500      0.000000      37.70700      0.000000      0.000000      36.67200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  262.9066      82.39062      85.84100      0.000000      37.70700      0.000000      0.000000      36.67200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.0123      82.40625      85.85600      0.000000      37.70700      0.000000      0.000000      36.68700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.1192      82.42188      85.87200      0.000000      37.72300      0.000000      0.000000      36.68700     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.2047      82.43750      85.88800      0.000000      37.72300      0.000000      0.000000      36.70300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.3115      82.45312      85.90300      0.000000      37.73800      0.000000      0.000000      36.70300     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.4184      82.48438      85.93400      0.000000      37.75400      0.000000      0.000000      36.71800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.5014      82.48438      85.93400      0.000000      37.75400      0.000000      0.000000      36.71800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.6082      82.50000      85.95000      0.000000      37.75400      0.000000      0.000000      36.71800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.7134      82.51562      85.96600      0.000000      37.75400      0.000000      0.000000      36.73400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.8203      82.53125      85.98100      0.000000      37.75400      0.000000      0.000000      36.73400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  263.9058      82.54688      85.99700      0.000000      37.75400      0.000000      0.000000      36.75000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.0126      82.56250      86.01300      0.000000      37.77000      0.000000      0.000000      36.75000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.1195      82.59375      86.04400      0.000000      37.80100      0.000000      0.000000      36.75000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.2050      82.59375      86.04400      0.000000      37.80100      0.000000      0.000000      36.75000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.3119      82.60938      86.05900      0.000000      37.81600      0.000000      0.000000      36.75000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.4188      82.62500      86.07500      0.000000      37.81600      0.000000      0.000000      36.76600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.5043      82.64062      86.09100      0.000000      37.83200      0.000000      0.000000      36.76600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.6011      82.65625      86.10600      0.000000      37.84700      0.000000      0.000000      36.76600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.7080      82.67188      86.12200      0.000000      37.84700      0.000000      0.000000      36.78200     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.8148      82.68750      86.13800      0.000000      37.84700      0.000000      0.000000      36.79800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  264.9003      82.70312      86.15300      0.000000      37.86200      0.000000      0.000000      36.79800     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  265.0072      82.71875      86.16900      0.000000      37.86200      0.000000      0.000000      36.81400     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  265.1108      82.73438      86.18400      0.000000      37.86200      0.000000      0.000000      36.82900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  265.2176      82.75000      86.20000      0.000000      37.87800      0.000000      0.000000      36.82900     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  265.3031      82.76562      86.21600      0.000000      37.87800      0.000000      0.000000      36.84500     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  265.4100      82.78125      86.23100      0.000000      37.87800      0.000000      0.000000      36.86000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  265.5125      82.79688      86.24700      0.000000      37.89400      0.000000      0.000000      36.86000     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
  265.6194      82.81250      86.26300      0.000000      37.89400      0.000000      0.000000      36.87600     0.4700000E-01  0.000000      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000    
